GCIN,period,Slope/AI,CTI,CTIW
3567,growing,0.0973461810146009,0.111237862701094,0.111237862701094
3568,dormant,0.125868937083772,0.141933654583755,0.141933654583755
3568,growing,0.125868937083772,0.141933654583755,0.141933654583755
3569,dormant,0.143417671855321,0.164377952012956,0.164377952012956
3569,growing,0.143417671855321,0.164377952012956,0.164377952012956
3570,dormant,0.138650708207913,0.159626105630048,0.159626105630048
3570,growing,0.138650708207913,0.159626105630048,0.159626105630048
3571,dormant,0.109648777890383,0.120993821338851,0.120993821338851
3571,growing,0.109648777890383,0.120993821338851,0.120993821338851
3572,dormant,0.103587439550725,0.116492949671777,0.116492949671777
3572,growing,0.103587439550725,0.116492949671777,0.116492949671777
3573,dormant,0.105731680958638,0.116030651962024,0.116030651962024
3573,growing,0.105731680958638,0.116030651962024,0.116030651962024
3574,dormant,0.108940595389767,0.121765041744086,0.121765041744086
3574,growing,0.108940595389767,0.121765041744086,0.121765041744086
3575,dormant,0.0934173106983657,0.10216931827308,0.10216931827308
3575,growing,0.0934173106983657,0.10216931827308,0.10216931827308
3576,dormant,0.0556142766470581,0.0626755182090561,0.0626755182090561
3576,growing,0.0556142766470581,0.0626755182090561,0.0626755182090561
3577,dormant,0.05996071681611,0.0658018490267241,0.0658018490267241
3577,growing,0.05996071681611,0.0658018490267241,0.0658018490267241
3578,dormant,0.0654504961684889,0.0718493004129543,0.0718493004129543
3578,growing,0.0654504961684889,0.0718493004129543,0.0718493004129543
3579,dormant,0.0721345807272611,0.0799752952292194,0.0799752952292194
3579,growing,0.0721345807272611,0.0799752952292194,0.0799752952292194
3580,dormant,0.051737507661698,0.0569508463476309,0.0569508463476309
3580,growing,0.051737507661698,0.0569508463476309,0.0569508463476309
3581,dormant,0.0626472453145768,0.0703657336304822,0.0703657336304822
3581,growing,0.0626472453145768,0.0703657336304822,0.0703657336304822
3582,dormant,0.0405996238104153,0.0449683074237366,0.0449683074237366
3582,growing,0.0405996238104153,0.0449683074237366,0.0449683074237366
3583,dormant,0.0295324763674131,0.0322446027651921,0.0322446027651921
3583,growing,0.0295324763674131,0.0322446027651921,0.0322446027651921
3584,dormant,0.112316073682096,0.122554437850659,0.122554437850659
3584,growing,0.112316073682096,0.122554437850659,0.122554437850659
3585,dormant,0.0535747707529534,0.0590519214104835,0.0590519214104835
3585,growing,0.0535747707529534,0.0590519214104835,0.0590519214104835
3586,dormant,0.0466924482088822,0.0529986229955711,0.0529986229955711
3586,growing,0.0466924482088822,0.0529986229955711,0.0529986229955711
3587,dormant,0.0567510490099613,0.0650220806422509,0.0650220806422509
3587,growing,0.0567510490099613,0.0650220806422509,0.0650220806422509
3588,dormant,0.0527095094033745,0.0602794770966335,0.0602794770966335
3588,growing,0.0527095094033745,0.0602794770966335,0.0602794770966335
3589,dormant,0.0360059232597388,0.0412117966974172,0.0412117966974172
3589,growing,0.0360059232597388,0.0412117966974172,0.0412117966974172
3590,dormant,0.0677619207563018,0.0777500384238377,0.0777500384238377
3590,growing,0.0677619207563018,0.0777500384238377,0.0777500384238377
3591,dormant,0.0864836625519621,0.0999588416851863,0.0999588416851863
3591,growing,0.0864836625519621,0.0999588416851863,0.0999588416851863
3592,dormant,0.0770163061817077,0.0889922518736699,0.0889922518736699
3592,growing,0.0770163061817077,0.0889922518736699,0.0889922518736699
3593,dormant,0.0349646298897635,0.0400761733075501,0.0400761733075501
3593,growing,0.0349646298897635,0.0400761733075501,0.0400761733075501
3594,dormant,0.0345217672094448,0.039658675635087,0.039658675635087
3594,growing,0.0345217672094448,0.039658675635087,0.039658675635087
3595,dormant,0.0821003428356486,0.0949679843092277,0.0949679843092277
3595,growing,0.0821003428356486,0.0949679843092277,0.0949679843092277
3596,dormant,0.0297722601891464,0.0347838207198005,0.0347838207198005
3596,growing,0.0297722601891464,0.0347838207198005,0.0347838207198005
3597,dormant,0.06536780592829,0.0757234446207669,0.0757234446207669
3597,growing,0.06536780592829,0.0757234446207669,0.0757234446207669
3598,dormant,0.0382198410050147,0.044245059743297,0.044245059743297
3598,growing,0.0382198410050147,0.044245059743297,0.044245059743297
3599,dormant,0.024485684805205,0.0280583781785218,0.0280583781785218
3599,growing,0.024485684805205,0.0280583781785218,0.0280583781785218
3600,dormant,0.10058966587705,0.112500735403253,0.112500735403253
3600,growing,0.10058966587705,0.112500735403253,0.112500735403253
3601,dormant,0.0925664421974183,0.105647359847871,0.105647359847871
3601,growing,0.0925664421974183,0.105647359847871,0.105647359847871
3602,dormant,0.0730680112378467,0.0841574482630025,0.0841574482630025
3602,growing,0.0730680112378467,0.0841574482630025,0.0841574482630025
3603,dormant,0.0838463170311457,0.0965341050212573,0.0965341050212573
3603,growing,0.0838463170311457,0.0965341050212573,0.0965341050212573
3604,dormant,0.0730419909534183,0.0814999297568204,0.0814999297568204
3604,growing,0.0730419909534183,0.0814999297568204,0.0814999297568204
3605,dormant,0.0843348604618791,0.0930015676988987,0.0930015676988987
3605,growing,0.0843348604618791,0.0930015676988987,0.0930015676988987
3606,dormant,0.0957114572360785,0.106495269680236,0.106495269680236
3606,growing,0.0957114572360785,0.106495269680236,0.106495269680236
3607,dormant,0.0989022556704957,0.109996126442103,0.109996126442103
3607,growing,0.0989022556704957,0.109996126442103,0.109996126442103
3608,dormant,0.118625937663274,0.130532950356692,0.130532950356692
3608,growing,0.118625937663274,0.130532950356692,0.130532950356692
3609,dormant,0.100642321786367,0.111989335028921,0.111989335028921
3609,growing,0.100642321786367,0.111989335028921,0.111989335028921
3610,dormant,0.0578457596636277,0.065820823460484,0.065820823460484
3610,growing,0.0578457596636277,0.065820823460484,0.065820823460484
3611,dormant,0.0494739213824204,0.0549138473147261,0.0549138473147261
3611,growing,0.0494739213824204,0.0549138473147261,0.0549138473147261
3612,dormant,0.0571158107410762,0.0506662601339735,0.0506662601339735
3612,growing,0.0571158107410762,0.0506662601339735,0.0506662601339735
3613,dormant,0.0410440151371347,0.0456095700213762,0.0456095700213762
3613,growing,0.0410440151371347,0.0456095700213762,0.0456095700213762
3614,dormant,0.0396809054459032,0.04411418316085,0.04411418316085
3614,growing,0.0396809054459032,0.04411418316085,0.04411418316085
3615,dormant,0.0460442370693827,0.0523896924903612,0.0523896924903612
3615,growing,0.0460442370693827,0.0523896924903612,0.0523896924903612
3616,dormant,0.044020718901131,0.0495041462093107,0.0495041462093107
3616,growing,0.044020718901131,0.0495041462093107,0.0495041462093107
3617,dormant,0.0403904466432978,0.0445431598088158,0.0445431598088158
3617,growing,0.0403904466432978,0.0445431598088158,0.0445431598088158
3618,dormant,0.0394433401494855,0.0435585083311719,0.0435585083311719
3618,growing,0.0394433401494855,0.0435585083311719,0.0435585083311719
3619,dormant,0.0349561486230163,0.0379622282725052,0.0379622282725052
3619,growing,0.0349561486230163,0.0379622282725052,0.0379622282725052
3620,dormant,0.0382909939803474,0.0418462300245019,0.0418462300245019
3620,growing,0.0382909939803474,0.0418462300245019,0.0418462300245019
3621,dormant,0.0426760513805664,0.0487133745067159,0.0487133745067159
3621,growing,0.0426760513805664,0.0487133745067159,0.0487133745067159
3622,dormant,0.0506361098357233,0.0576613208631585,0.0576613208631585
3622,growing,0.0506361098357233,0.0576613208631585,0.0576613208631585
3623,dormant,0.0497505569201121,0.0572414340365313,0.0572414340365313
3623,growing,0.0497505569201121,0.0572414340365313,0.0572414340365313
3624,dormant,0.0393126253573674,0.0403690975552195,0.0403690975552195
3624,growing,0.0393126253573674,0.0403690975552195,0.0403690975552195
3625,dormant,0.0393492722957431,0.0395162646412178,0.0395162646412178
3625,growing,0.0393492722957431,0.0395162646412178,0.0395162646412178
3626,dormant,0.0398583143337616,0.0390742322339034,0.0390742322339034
3626,growing,0.0398583143337616,0.0390742322339034,0.0390742322339034
3627,dormant,0.042367834022009,0.0377228465169482,0.0377228465169482
3627,growing,0.042367834022009,0.0377228465169482,0.0377228465169482
3628,dormant,0.0334250996768296,0.0383956659776492,0.0383956659776492
3628,growing,0.0334250996768296,0.0383956659776492,0.0383956659776492
3629,dormant,0.0377409543855012,0.0432715639323845,0.0432715639323845
3629,growing,0.0377409543855012,0.0432715639323845,0.0432715639323845
3630,dormant,0.0387722572201053,0.0446841258700021,0.0446841258700021
3630,growing,0.0387722572201053,0.0446841258700021,0.0446841258700021
3631,dormant,0.0353246731141283,0.0405268859273132,0.0405268859273132
3631,growing,0.0353246731141283,0.0405268859273132,0.0405268859273132
3632,dormant,0.0373876351940037,0.0431267332302588,0.0431267332302588
3632,growing,0.0373876351940037,0.0431267332302588,0.0431267332302588
3633,dormant,0.0401198455168444,0.0468916048006865,0.0468916048006865
3633,growing,0.0401198455168444,0.0468916048006865,0.0468916048006865
3634,dormant,0.0385053154459341,0.0452354275338115,0.0452354275338115
3634,growing,0.0385053154459341,0.0452354275338115,0.0452354275338115
3635,dormant,0.0375133282607414,0.0428576381256234,0.0428576381256234
3635,growing,0.0375133282607414,0.0428576381256234,0.0428576381256234
3636,dormant,0.0444296135457746,0.0490915115351617,0.0490915115351617
3636,growing,0.0444296135457746,0.0490915115351617,0.0490915115351617
3637,dormant,0.0380126232252682,0.0417157600009693,0.0417157600009693
3637,growing,0.0380126232252682,0.0417157600009693,0.0417157600009693
3638,dormant,0.0369889360022865,0.0346675353497082,0.0346675353497082
3638,growing,0.0369889360022865,0.0346675353497082,0.0346675353497082
3639,dormant,0.0332102990457565,0.0321976085337726,0.0321976085337726
3639,growing,0.0332102990457565,0.0321976085337726,0.0321976085337726
3640,dormant,0.111109510163563,0.0984508357499161,0.0984508357499161
3640,growing,0.111109510163563,0.0984508357499161,0.0984508357499161
3641,dormant,0.19157643634401,0.164849623743543,0.164849623743543
3641,growing,0.19157643634401,0.164849623743543,0.164849623743543
3642,dormant,0.455950008105862,0.390251187733451,0.390251187733451
3642,growing,0.455950008105862,0.390251187733451,0.390251187733451
3643,dormant,0.391105317101828,0.335108344779384,0.335108344779384
3643,growing,0.391105317101828,0.335108344779384,0.335108344779384
3644,dormant,0.386313928529875,0.330974433906352,0.330974433906352
3644,growing,0.386313928529875,0.330974433906352,0.330974433906352
3645,dormant,0.200051259362297,0.176294153110471,0.176294153110471
3645,growing,0.200051259362297,0.176294153110471,0.176294153110471
3646,dormant,0.115398891938947,0.100698994344458,0.100698994344458
3646,growing,0.115398891938947,0.100698994344458,0.100698994344458
3647,dormant,0.317466015654797,0.273800037572381,0.273800037572381
3647,growing,0.317466015654797,0.273800037572381,0.273800037572381
3648,dormant,0.473693483717121,0.412101891129668,0.412101891129668
3648,growing,0.473693483717121,0.412101891129668,0.412101891129668
3649,dormant,0.385506672008378,0.333874489041333,0.333874489041333
3649,growing,0.385506672008378,0.333874489041333,0.333874489041333
3650,dormant,0.391194578882122,0.338388572450395,0.338388572450395
3650,growing,0.391194578882122,0.338388572450395,0.338388572450395
3651,dormant,0.200038843635129,0.180130271897394,0.180130271897394
3651,growing,0.200038843635129,0.180130271897394,0.180130271897394
3652,dormant,0.0874699722790029,0.0793843313136251,0.0793843313136251
3652,growing,0.0874699722790029,0.0793843313136251,0.0793843313136251
3653,dormant,0.147662560239174,0.137467160294188,0.137467160294188
3653,growing,0.147662560239174,0.137467160294188,0.137467160294188
3654,dormant,0.0362218743249531,0.0330915151905405,0.0330915151905405
3654,growing,0.0362218743249531,0.0330915151905405,0.0330915151905405
3655,dormant,0.0925152845838326,0.0859032041119632,0.0859032041119632
3655,growing,0.0925152845838326,0.0859032041119632,0.0859032041119632
3656,dormant,0.0502833033491528,0.0464463975745711,0.0464463975745711
3656,growing,0.0502833033491528,0.0464463975745711,0.0464463975745711
3657,dormant,0.0667831737095755,0.0642992339653579,0.0642992339653579
3657,growing,0.0667831737095755,0.0642992339653579,0.0642992339653579
3658,dormant,0.0504941662212907,0.0478632366187201,0.0478632366187201
3658,growing,0.0504941662212907,0.0478632366187201,0.0478632366187201
3659,dormant,0.054812728202267,0.0519778318246179,0.0519778318246179
3659,growing,0.054812728202267,0.0519778318246179,0.0519778318246179
3660,dormant,0.0537921590079278,0.0514325429636297,0.0514325429636297
3660,growing,0.0537921590079278,0.0514325429636297,0.0514325429636297
3661,dormant,0.0498033456691562,0.0492253695803504,0.0492253695803504
3661,growing,0.0498033456691562,0.0492253695803504,0.0492253695803504
3662,dormant,0.0514686375045016,0.0498751555869605,0.0498751555869605
3662,growing,0.0514686375045016,0.0498751555869605,0.0498751555869605
3663,dormant,0.0662200031923797,0.0642635295094525,0.0642635295094525
3663,growing,0.0662200031923797,0.0642635295094525,0.0642635295094525
3664,dormant,0.0751313437246427,0.0746533720740847,0.0746533720740847
3664,growing,0.0751313437246427,0.0746533720740847,0.0746533720740847
3665,dormant,0.0355453432808722,0.0354537281230901,0.0354537281230901
3665,growing,0.0355453432808722,0.0354537281230901,0.0354537281230901
3666,dormant,0.0685165421887383,0.0682527131582347,0.0682527131582347
3666,growing,0.0685165421887383,0.0682527131582347,0.0682527131582347
3667,dormant,0.0482981729135277,0.0505609709021167,0.0505609709021167
3667,growing,0.0482981729135277,0.0505609709021167,0.0505609709021167
3668,dormant,0.0581085100114601,0.0598303049805109,0.0598303049805109
3668,growing,0.0581085100114601,0.0598303049805109,0.0598303049805109
3669,dormant,0.0796271461830941,0.0852754796817357,0.0852754796817357
3669,growing,0.0796271461830941,0.0852754796817357,0.0852754796817357
3670,dormant,0.383655465953519,0.373854461439298,0.373854461439298
3670,growing,0.383655465953519,0.373854461439298,0.373854461439298
3671,dormant,0.175237432143295,0.181808603709324,0.181808603709324
3671,growing,0.175237432143295,0.181808603709324,0.181808603709324
3672,dormant,0.26059581585233,0.2709399120008,0.2709399120008
3672,growing,0.26059581585233,0.2709399120008,0.2709399120008
3673,dormant,0.0753087034747073,0.0800202532709325,0.0800202532709325
3673,growing,0.0753087034747073,0.0800202532709325,0.0800202532709325
3674,dormant,0.0879270939548707,0.0937854467953962,0.0937854467953962
3674,growing,0.0879270939548707,0.0937854467953962,0.0937854467953962
3675,dormant,0.0933287429796868,0.100251709158821,0.100251709158821
3675,growing,0.0933287429796868,0.100251709158821,0.100251709158821
3676,dormant,0.054228478869307,0.0571654413065534,0.0571654413065534
3676,growing,0.054228478869307,0.0571654413065534,0.0571654413065534
3677,dormant,0.0342417635383673,0.0358556195609515,0.0358556195609515
3677,growing,0.0342417635383673,0.0358556195609515,0.0358556195609515
3678,dormant,0.404076835670764,0.368107773745126,0.368107773745126
3678,growing,0.404076835670764,0.368107773745126,0.368107773745126
3679,dormant,0.0890074922965928,0.0805027202430352,0.0805027202430352
3679,growing,0.0890074922965928,0.0805027202430352,0.0805027202430352
3680,dormant,0.242350090012843,0.222838304208914,0.222838304208914
3680,growing,0.242350090012843,0.222838304208914,0.222838304208914
3681,dormant,0.259280100107573,0.23566871606529,0.23566871606529
3681,growing,0.259280100107573,0.23566871606529,0.23566871606529
3682,dormant,0.260742895732431,0.252194224670483,0.252194224670483
3682,growing,0.260742895732431,0.252194224670483,0.252194224670483
3683,dormant,0.60523200623565,0.637750824200204,0.637750824200204
3683,growing,0.60523200623565,0.637750824200204,0.637750824200204
3684,dormant,0.504713778489153,0.532424547540062,0.532424547540062
3684,growing,0.504713778489153,0.532424547540062,0.532424547540062
3685,dormant,0.389963786123059,0.415851939196944,0.415851939196944
3685,growing,0.389963786123059,0.415851939196944,0.415851939196944
3686,dormant,0.21050504419184,0.230517011563135,0.230517011563135
3686,growing,0.21050504419184,0.230517011563135,0.230517011563135
3687,dormant,0.260346815642907,0.288895849906152,0.288895849906152
3687,growing,0.260346815642907,0.288895849906152,0.288895849906152
3688,dormant,0.0510805735160072,0.0574823694099485,0.0574823694099485
3688,growing,0.0510805735160072,0.0574823694099485,0.0574823694099485
3689,dormant,0.0553561069392314,0.0623240781356675,0.0623240781356675
3689,growing,0.0553561069392314,0.0623240781356675,0.0623240781356675
3690,dormant,0.0300549108781546,0.0336958934274109,0.0336958934274109
3690,growing,0.0300549108781546,0.0336958934274109,0.0336958934274109
3691,dormant,0.102626101902569,0.10951590283049,0.10951590283049
3691,growing,0.102626101902569,0.10951590283049,0.10951590283049
3692,dormant,0.0259185247411218,0.0230781784626526,0.0230781784626526
3692,growing,0.0259185247411218,0.0230781784626526,0.0230781784626526
3693,dormant,0.0228861162386728,0.0115525995895182,0.0115525995895182
3693,growing,0.0228861162386728,0.0115525995895182,0.0115525995895182
3694,dormant,0.0728003252697811,0.0833209563582648,0.0833209563582648
3694,growing,0.0728003252697811,0.0833209563582648,0.0833209563582648
3695,dormant,0.0453417773414612,0.0514433136822573,0.0514433136822573
3695,growing,0.0453417773414612,0.0514433136822573,0.0514433136822573
3696,dormant,0.00981280412896607,0.0110583870617646,0.0110583870617646
3696,growing,0.00981280412896607,0.0110583870617646,0.0110583870617646
3697,dormant,0.00545594910919262,0.00176239749008021,0.00107347953976672
3697,growing,0.00545594910919262,0.00176239749008021,0.00176239749008021
3698,dormant,0.00573860231439662,0.00189423155821252,0.00116095242805563
3698,growing,0.00573860231439662,0.00189423155821252,0.00189423155821252
3699,dormant,0.00466284595719698,0.00141105985289237,0.000592900002099902
3699,growing,0.00466284595719698,0.00141105985289237,0.00141105985289237
3700,dormant,0.00595239280764598,0.0018223645538801,0.000750217539761945
3700,growing,0.00595239280764598,0.0018223645538801,0.0018223645538801
3701,dormant,0.00875648859292948,0.00281618711607792,0.0013108241404497
3701,growing,0.00875648859292948,0.00281618711607792,0.00281618711607792
3702,dormant,0.0069681909884262,0.00254379431502774,0.00185324378890758
3702,growing,0.0069681909884262,0.00254379431502774,0.00254379431502774
3703,dormant,0.0102036495963471,0.00356735420114362,0.00289066769514841
3703,growing,0.0102036495963471,0.00356735420114362,0.00356735420114362
3704,dormant,0.0143046242729022,0.00460848952891554,0.00186596017131735
3704,growing,0.0143046242729022,0.00460848952891554,0.00460848952891554
3705,dormant,0.0159182091194266,0.00526222348157764,0.00233478465537258
3705,growing,0.0159182091194266,0.00526222348157764,0.00526222348157764
3706,dormant,0.0079201356916161,0.0028272117519859,0.00180893740390805
3706,growing,0.0079201356916161,0.0028272117519859,0.0028272117519859
3707,dormant,0.00784929171826804,0.00303455690160548,0.00216193740975822
3707,growing,0.00784929171826804,0.00303455690160548,0.00303455690160548
3708,dormant,0.0154785751768976,0.00818639971693404,0.00683452911600963
3708,growing,0.0154785751768976,0.00818639971693404,0.00818639971693404
3709,dormant,0.0270594095583517,0.00354212578361905,0.000250915327089832
3709,growing,0.0270594095583517,0.00354212578361905,0.00311313061783842
3710,dormant,0.0170390079034471,0.00236663765795309,0.000269193121561167
3710,growing,0.0170390079034471,0.00236663765795309,0.00212198489661909
3711,dormant,0.00748672404907931,0.0011488071059185,0.000197902107078051
3711,growing,0.00748672404907931,0.0011488071059185,0.00108983846037713
3712,dormant,0.0091547799036756,0.00176137945789999,0.000399071929712989
3712,growing,0.0091547799036756,0.00176137945789999,0.00170281321633335
3713,dormant,0.0143312296579746,0.00564384097631883,0.00194462349792297
3713,growing,0.0143312296579746,0.00564384097631883,0.00564384097631883
3714,dormant,0.00985501193522289,0.00209946410614978,0.000517970276108088
3714,growing,0.00985501193522289,0.00209946410614978,0.00203742090396624
3715,dormant,0.00997245081631232,0.00251496598141931,0.000816851318435881
3715,growing,0.00997245081631232,0.00251496598141931,0.00245279733844075
3716,dormant,0.00855305436323393,0.00444046082214062,0.00382854450830692
3716,growing,0.00855305436323393,0.00444046082214062,0.00444046082214062
3717,dormant,0.0203500282695599,0.0113757946865586,0.011286342235698
3717,growing,0.0203500282695599,0.0113757946865586,0.0113757946865586
3718,dormant,0.0301037056265427,0.0114942693493405,0.00950605971278869
3718,growing,0.0301037056265427,0.0114942693493405,0.0114942693493405
3719,dormant,0.0269836826142915,0.0111992646431521,0.00936054689361242
3719,growing,0.0269836826142915,0.0111992646431521,0.0111992646431521
3720,dormant,0.0269345105795812,0.0123196836362224,0.0108878775527016
3720,growing,0.0269345105795812,0.0123196836362224,0.0123196836362224
3721,dormant,0.0341479715826389,0.0157873339804269,0.0132236270333202
3721,growing,0.0341479715826389,0.0157873339804269,0.0157873339804269
3722,dormant,0.0398772930959199,0.0230431252719506,0.0225041370704534
3722,growing,0.0398772930959199,0.0230431252719506,0.0230431252719506
3723,dormant,0.0361669150034559,0.0203127891729605,0.0192697323422419
3723,growing,0.0361669150034559,0.0203127891729605,0.0203127891729605
3724,dormant,0.0369967438683099,0.0241285160603029,0.0241285160603029
3724,growing,0.0369967438683099,0.0241285160603029,0.0241285160603029
3725,dormant,0.0134128151370723,0.00900156676112754,0.00900156676112754
3725,growing,0.0134128151370723,0.00900156676112754,0.00900156676112754
3726,dormant,0.0122377828020949,0.00824552763672667,0.00824552763672667
3726,growing,0.0122377828020949,0.00824552763672667,0.00824552763672667
3727,dormant,0.0231348125975799,0.0158245920683539,0.0158245920683539
3727,growing,0.0231348125975799,0.0158245920683539,0.0158245920683539
3728,dormant,0.0226155547443904,0.0172572136647369,0.0172572136647369
3728,growing,0.0226155547443904,0.0172572136647369,0.0172572136647369
3729,dormant,0.0386654489867529,0.0296376334423757,0.0296376334423757
3729,growing,0.0386654489867529,0.0296376334423757,0.0296376334423757
3730,dormant,0.0187277734508529,0.0126051328689048,0.0126051328689048
3730,growing,0.0187277734508529,0.0126051328689048,0.0126051328689048
3731,dormant,0.0494746172155922,0.0393735414737024,0.0393735414737024
3731,growing,0.0494746172155922,0.0393735414737024,0.0393735414737024
3732,dormant,0.050583899186425,0.0401752773449068,0.0401752773449068
3732,growing,0.050583899186425,0.0401752773449068,0.0401752773449068
3733,dormant,0.0518049816718227,0.0410685984339732,0.0410685984339732
3733,growing,0.0518049816718227,0.0410685984339732,0.0410685984339732
3734,dormant,0.038847158260863,0.0300029016100045,0.0300029016100045
3734,growing,0.038847158260863,0.0300029016100045,0.0300029016100045
3735,dormant,0.0688513817198355,0.0550036150195991,0.0550036150195991
3735,growing,0.0688513817198355,0.0550036150195991,0.0550036150195991
3736,dormant,0.0172927130077459,0.00277218915641206,0.000358491393093053
3736,growing,0.0172927130077459,0.00277218915641206,0.00222199741096357
3737,dormant,0.011181343040073,0.000510255756359321,3.24785073469664e-05
3737,growing,0.011181343040073,0.000510255756359321,0.000440304963255234
3738,dormant,0.0102288580219049,0.00197933262176703,6.40941890358192e-05
3738,growing,0.0102288580219049,0.00197933262176703,0.00197924661622944
3739,dormant,0.0205275411571106,0.0124980203500336,0.0115950710498351
3739,growing,0.0205275411571106,0.0124980203500336,0.0124980203500336
3740,dormant,0.00561099169886534,0.00159024902061043,0.000634792089100952
3740,growing,0.00561099169886534,0.00159024902061043,0.00159024902061043
3741,dormant,0.0274673411976015,0.0170976521230513,0.0164804131211203
3741,growing,0.0274673411976015,0.0170976521230513,0.0170976521230513
3742,dormant,0.0222776724626719,0.0132684265597043,0.0106147414059354
3742,growing,0.0222776724626719,0.0132684265597043,0.0132684265597043
3743,dormant,0.19262762106485,0.182796760988568,0.182796760988568
3743,growing,0.19262762106485,0.182796760988568,0.182796760988568
3744,dormant,0.0928943859794298,0.0781731879417133,0.0781731879417133
3744,growing,0.0928943859794298,0.0781731879417133,0.0781731879417133
3745,dormant,0.244774545896453,0.23126608869473,0.23126608869473
3745,growing,0.244774545896453,0.23126608869473,0.23126608869473
3746,dormant,0.041245363649046,0.0471069643562851,0.0471069643562851
3746,growing,0.041245363649046,0.0471069643562851,0.0471069643562851
3747,dormant,0.050600246309449,0.0583578515487735,0.0583578515487735
3747,growing,0.050600246309449,0.0583578515487735,0.0583578515487735
3748,dormant,0.0356996831921903,0.0398589193611385,0.0398589193611385
3748,growing,0.0356996831921903,0.0398589193611385,0.0398589193611385
3749,dormant,0.0348182886855482,0.0395911941858728,0.0395911941858728
3749,growing,0.0348182886855482,0.0395911941858728,0.0395911941858728
3750,dormant,0.0399905403972799,0.0470853732684458,0.0470853732684458
3750,growing,0.0399905403972799,0.0470853732684458,0.0470853732684458
3751,dormant,0.0213133059092666,0.025007392780463,0.025007392780463
3751,growing,0.0213133059092666,0.025007392780463,0.025007392780463
3752,dormant,0.0267279671000723,0.0314333203607085,0.0314333203607085
3752,growing,0.0267279671000723,0.0314333203607085,0.0314333203607085
3753,dormant,0.0275628147195628,0.0324533298104947,0.0324533298104947
3753,growing,0.0275628147195628,0.0324533298104947,0.0324533298104947
3754,dormant,0.0318982611343007,0.0370559783315472,0.0370559783315472
3754,growing,0.0318982611343007,0.0370559783315472,0.0370559783315472
3755,dormant,0.043167446731422,0.0516559526243269,0.0516559526243269
3755,growing,0.043167446731422,0.0516559526243269,0.0516559526243269
3756,dormant,0.0375882416075793,0.0449641193117237,0.0449641193117237
3756,growing,0.0375882416075793,0.0449641193117237,0.0449641193117237
3757,dormant,0.0444991349166929,0.0536700194651107,0.0536700194651107
3757,growing,0.0444991349166929,0.0536700194651107,0.0536700194651107
3758,dormant,0.00490146161440679,0.00583575962793852,0.00583575962793852
3758,growing,0.00490146161440679,0.00583575962793852,0.00583575962793852
3759,dormant,0.0047150959979448,0.00560358976441074,0.00560358976441074
3759,growing,0.0047150959979448,0.00560358976441074,0.00560358976441074
3760,dormant,0.00389921482396217,0.00463808275598618,0.00463808275598618
3760,growing,0.00389921482396217,0.00463808275598618,0.00463808275598618
3761,dormant,0.0403406828899262,0.0477213602762038,0.0477213602762038
3761,growing,0.0403406828899262,0.0477213602762038,0.0477213602762038
3762,dormant,0.00906048303708631,0.00297318971552748,0.000220081257241887
3762,growing,0.00906048303708631,0.00297318971552748,0.0029730995126258
3763,dormant,0.0105017826776032,0.00363893758942388,0.00112217538510829
3763,growing,0.0105017826776032,0.00363893758942388,0.00363893758942388
3764,dormant,0.0140859739283717,0.00532789290069656,0.00149801369309018
3764,growing,0.0140859739283717,0.00532789290069656,0.00532789290069656
3765,dormant,0.00824466471785974,0.00361076774570833,0.00204705232846208
3765,growing,0.00824466471785974,0.00361076774570833,0.00361076774570833
3766,dormant,0.00880267150322977,0.00319637168060925,0.000586566232235481
3766,growing,0.00880267150322977,0.00319637168060925,0.00319637168060925
3767,dormant,0.00894215422594347,0.0034699919310325,0.000836909829952306
3767,growing,0.00894215422594347,0.0034699919310325,0.0034699919310325
3768,dormant,0.0475625757794315,0.0284996943434452,0.022799755814499
3768,growing,0.0475625757794315,0.0284996943434452,0.0284996943434452
3769,dormant,0.0125180739314663,0.00612090791293699,0.00320861143974249
3769,growing,0.0125180739314663,0.00612090791293699,0.00612090791293699
3770,dormant,0.0125241389040988,0.00441232266671368,0.00140861646748287
3770,growing,0.0125241389040988,0.00441232266671368,0.00441232266671368
3771,dormant,0.0143735169202469,0.00549639997330376,0.00208991488819705
3771,growing,0.0143735169202469,0.00549639997330376,0.00549639997330376
3772,dormant,0.0165443416965279,0.00829597626870588,0.00574376738250032
3772,growing,0.0165443416965279,0.00829597626870588,0.00829597626870588
3773,dormant,0.0176861012896541,0.00900391229352342,0.00626040611129195
3773,growing,0.0176861012896541,0.00900391229352342,0.00900391229352342
3774,dormant,0.0162460007559019,0.00830301666644149,0.00528125389379941
3774,growing,0.0162460007559019,0.00830301666644149,0.00830301666644149
3775,dormant,0.0156009584675316,0.00812571276648133,0.00487542785362088
3775,growing,0.0156009584675316,0.00812571276648133,0.00812571276648133
3776,dormant,0.0124604014461361,0.00690928460154173,0.00575773703067629
3776,growing,0.0124604014461361,0.00690928460154173,0.00690928460154173
3777,dormant,0.0150401173423277,0.00841856390170551,0.00686863326034827
3777,growing,0.0150401173423277,0.00841856390170551,0.00841856390170551
3778,dormant,0.0203924653417495,0.0115345723205342,0.00931268217340719
3778,growing,0.0203924653417495,0.0115345723205342,0.0115345723205342
3779,dormant,0.0201463945944228,0.0114098279843203,0.00923763539369108
3779,growing,0.0201463945944228,0.0114098279843203,0.0114098279843203
3780,dormant,0.0245121503550986,0.0153094298554681,0.0144500569292427
